DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2014-12,96,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-01,93,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-02,92,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-03,92,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-04,94,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-05,95,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-06,94,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-07,91,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-08,88,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-09,86,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-10,85,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-11,84,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2015-12,84,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-01,83,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-02,82,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-03,82,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-04,80,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-05,79,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-06,77,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-07,73,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-08,73,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-09,75,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-10,80,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-11,82,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2016-12,82,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-01,78,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-02,75,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-03,70,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-04,68,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-05,67,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-06,66,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-07,66,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-08,65,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-09,64,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-10,62,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-11,60,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2017-12,59,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-01,58,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-02,57,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-03,56,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-04,56,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-05,55,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-06,54,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-07,53,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-08,51,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-09,49,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-10,47,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-11,46,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2018-12,46,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-01,47,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-02,47,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-03,46,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-04,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-05,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-06,45,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-07,48,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-08,49,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-09,47,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-10,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-11,41,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2019-12,41,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-01,43,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-02,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-03,46,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-04,53,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-05,54,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-06,53,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-07,51,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-08,51,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-09,50,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-10,52,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-11,54,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2020-12,56,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-01,55,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-02,54,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-03,51,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-04,49,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-05,46,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-06,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-07,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-08,45,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-09,46,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-10,49,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-11,49,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2021-12,47,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-01,43,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-02,42,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-03,43,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-04,46,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-05,46,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-06,44,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-07,41,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-08,40,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-09,38,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-10,38,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-11,37,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2022-12,37,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-01,36,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-02,37,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-03,38,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-04,39,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-05,39,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-06,38,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-07,38,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-08,37,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-09,37,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-10,37,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-11,37,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2023-12,37,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-01,36,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-02,35,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-03,35,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-04,34,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-05,36,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-06,38,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-07,41,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-08,42,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-09,43,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-10,40,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-11,38,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2024-12,38,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2025-01,40,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2025-02,41,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2025-03,41,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2025-04,41,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovenia,2025-05,40,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovakia,2000-01,464,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovakia,2000-02,471,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovakia,2000-03,476,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovakia,2000-04,480,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovakia,2000-05,490,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovakia,2000-06,495,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovakia,2000-07,505,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Slovakia,2000-08,472,,
