index date   ,name,CPI ALL ITEMS,FOOD AND NON-ALCOHOLIC BEVERAGES,FOOD,BREAD & CEREALS,MEAT,FISH,"MILK, CHEESE & EGGS",OILS & FATS,FRUIT,VEGETABLES INCLUDING POTATOES AND TUBERS,"SUGAR, JAM, SYRUPS, CHOCOLATE AND CONFECTIONERY",FOOD PRODUCTS (NEC),NON-ALCOHOLIC BEVERAGES,"COFFEE, TEA & COCOA","MINERAL WATERS, SOFT DRINKS AND JUICES",ALCOHOLIC BEVERAGES AND TOBACCO,ALCOHOLIC BEVERAGES,SPIRITS,WINE,BEER,TOBACCO,CLOTHING AND FOOTWEAR,CLOTHING,GARMENTS,OTHER CLOTHING & CLOTHING ACCESSORIES,"CLEANING, REPAIR AND HIRE OF CLOTHING",FOOTWEAR INCLUDING REPAIRS,"HOUSING, WATER, ELELCTRICITY, GAS AND OTHER FUELS",ACTUAL RENTALS FOR HOUSING,REGULAR MAINTENANCE AND REPAIR OF THE DWELLING,MATERIALS FOR MAINTENANCE AND REPAIR,SERVICES FOR MAINTENANCE AND REPAIR,WATER SUPPLY AND MISC. SERVICES FOR THE DWELLING,WATER SUPPLY,SEWERAGE COLLECTION,"ELECTRICITY, GAS AND OTHER FUELS",ELECTRICITY,GAS,LIQUID FUELS,SOLID FUELS,"FURNITURE, HOUSEHOLD EQUIPMENT AND MAINTENANCE","FURNITURE, FURNISHINGS & CARPETS",FURNITURE & FURNISHINGS,CARPETS & OTHER FLOOR COVERINGS,HOUSEHOLD TEXTILES,"HOUSEHOLD APPLIANCES, FITTING AND REPAIRS",MAJOR APPLIANCES AND SMALL ELECTRIC GOODS,REPAIR OF HOUSEHOLD APPLIANCES,"GLASSWARE, TABLEWARE & HOUSEHOLD UTENSILS",TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,GOODS AND SERVICES FOR ROUTINE MAINTENANCE,NON-DURABLE HOUSEHOLD GOODS,DOMESTIC SERVICES AND HOUSEHOLD SERVICES,HEALTH,"MEDICAL PRODUCTS, APPLIANCES AND EQUIPMENT",PHARMACEUTICAL PRODUCTS,OTHER MEDICAL & THERAPEUTIC EQUIPMENT,OUT-PATIENT SERVICES,MEDICAL SERVICES AND PARAMEDICAL SERVICES,DENTAL SERVICES,HOSPITAL SERVICES,TRANSPORT,PURCHASE OF VEHICLES,MOTOR CYCLES AND BICYCLES,NEW CARS,SECOND-HAND CARS,OPERATION OF PERSONAL TRANSPORT EQUIPMENT,SPARE PARTS & ACCESSORIES,FUELS & LUBRICANTS,MAINTENANCE & REPAIRS,OTHER SERVICES IN RESPECT OF PERSONAL TRANSPORT EQ,TRANSPORT SERVICES,PASSENGER TRANSPORT BY RAILWAY,PASSENGER TRANSPORT BY ROAD,PASSENGER TRANSPORT BY AIR,PASSENGER TRANSPORT BY SEA AND INLAND WATERWAY,COMMUNICATION,POSTAL SERVICES,TELEPHONE AND TELEFAX EQUIPMENT AND SERVICES,RECREATION & CULTURE,AUDIO-VISUAL EQUIPMENT AND RELATED PRODUCTS,RECEPTION AND REPRODUCTION OF SOUND AND PICTURES,PHOTOGRAPHIC AND CINE. EQU. & OPTICAL INSTRUMENTS,DATA PROCESSING EQUIPMENT,RECORDING MEDIA,REPAIR OF AUDIO-VISUAL & RELATED PRODUCTS,OTHER MAJOR DURABLES FOR RECREATION AND CULTURE,MAJOR DURABLES FOR IN/OUTDOOR RECREATION,"OTHER RECREATIONAL ITEMS, GARDENS & PETS",GAMES TOYS AND HOBBIES,EQUIPMENT FOR SPORT & OPEN-AIR RECREATION,GARDEN PLANTS AND FLOWERS,"PETS, RELATED PRODUCTS AND SERVICES",RECREATIONAL AND CULTURAL SERVICES,RECREATIONAL AND SPORTING SERVICES,CULTURAL SERVICES,"BOOKS, NEWSPAPERS AND STATIONERY",BOOKS,NEWSPAPERS AND PERIODICALS,"MISC. PRINTED MATTER, STATIONERY, DRAWING MATERIALS",PACKAGE HOLIDAY,EDUCATION,RESTAURANTS AND HOTELS,CATERING SERVICES,RESTAURANTS & CAFES,CANTEENS,ACCOMMODATION SERVICES,MISCELLANEOUS GOODS AND SERVICES,PERSONAL CARE,HAIRDRESSING & PERSONAL GROOMING ESTABLISHMENTS,APPLIANCES & PRODUCTS FOR PERSONAL CARE,PERSONAL EFFECTS (NEC),JEWELLERY CLOCKS AND WATCHES,OTHER PERSONAL EFFECTS,SOCIAL PROTECTION,INSURANCE,HOUSE CONTENTS INSURANCE,HEALTH INSURANCE,TRANSPORT INSURANCE,FINANCIAL SERVICES (NEC),OTHER FINANCIAL SERVICES (NEC),OTHER SERVICES (NEC),Unnamed: 124,All Goods,"Food, Alcoholic Beverages & Tobacco",Processed Food & Non-Alcoholic Beverages,Non-processed Food,Seasonal Food,Clothing & Footwear Goods,Housing Goods,Household goods,Water supply; materials for maintenance/repair,Energy,"Electricity, Gas & Misc. Energy","Liquid Fuels, Vehicle Fuels & Lubricants","Medical products, appliances and equipment","Vehicles, spare parts and accessories",Recreational Goods,Miscellaneous Goods,All Services,Housing Services,Primary Housing Services,Other Housing Services,Medical Services,Travel & Transport Services,Services for Personal Transport Equipment,Recreation & Personal Services,Package Holidays & Accommodation,Other Recreational & Personal Services,Non-Catering Recreational & Personal Services,Miscellaneous Services,Audio-Visual Goods,Other Recreational Goods,CPI excluding Energy,"CPI excluding Energy, Food, Alcohol & Tobacco",CPI excluding Seasonal Food,CPI excluding Energy & Seasonal Food,"CPI excluding Liquid Fuels, Vehicle Fuels & Lubricants",CPI excluding Energy & Non-processed Food,CPI excluding Alcohol & Tobacco,"CPI excluding Housing, Water, Electricity, Gas & Other Fuels","CPI excluding Education, Health & Social Protection",Non-Seasonal Food,Non-Energy Industrial Goods,Durables,Semi-Durables,Non-Durables,"Energy, Food, Alcohol & Tobacco",Energy & Non-processed Food,Energy & Seasonal Food,"Education, Health & Social Protection",CPI excluding tobacco,Industrial Goods,Miscellaneous and Other Services
199803.0,1998-03-01 00:00:00,70.7,65.412,64.331,67.129,67.705,52.694,70.061,66.502,63.316,64.113,54.873,79.022,74.801,78.2,73.429,50.114,81.076,74.969,76.694,99.312,35.194,185.997,192.4,203.025,121.919,59.306,153.126,52.052,62.657,62.554,73.101,54.664,52.043,51.606,52.451,37.739,44.99,31.422,30.6,40.405,86.574,83.081,84.78,78.252,124.684,111.214,118.891,67.636,97.643,88.248,63.476,83.583,50.15,61.449,83.983,85.405,83.864,..,..,..,..,63.354,115.084,86.95,90.244,165.867,52.396,78.165,55.875,46.005,55.979,40.147,50.304,51.217,53.837,44.742,103.106,37.724,109.69,97.33,520.528,588.821,1598.231,2638.837,166.344,59.774,..,..,118.901,167.049,126.945,93.874,63.416,54.298,50.971,56.536,61.22,68.391,49.455,74.093,55.543,26.814,58.118,58.581,58.648,56.52,55.803,67.246,83.218,54.553,97.822,75.739,64.682,108.089,..,38.833,76.13,..,32.58,148.851,148.851,46.009,,86.624,60.355,67.001,63.806,60.713,190.184,85.334,91.813,63.767,44.52,37.839,54.627,83.984,110.135,150.054,89.41,54.795,59.602,54.7,51.944,..,42.181,48.199,57.095,55.476,57.52,54.718,59.859,584.594,91.018,73.309,76.345,71.047,73.79,71.608,73.946,71.962,73.624,72.625,65.881,120.066,130.955,148.914,76.297,55.145,51.842,48.737,42.536,72.11,100.327,46.534
199804.0,1998-04-01 00:00:00,71.072,65.615,64.593,67.554,68.126,53.144,69.677,66.267,64.458,63.98,55.248,79.432,74.435,78.393,72.798,50.464,80.829,75.048,76.094,99.341,35.758,185.577,191.421,201.74,122.984,59.572,154.862,52.845,63.564,63.649,73.262,56.253,55.145,54.378,55.932,37.727,44.984,31.395,30.785,40.423,85.446,81.135,82.584,77.013,122.725,111.769,119.469,68.027,95.579,87.779,63.525,83.32,50.414,61.778,84.432,85.672,84.422,..,..,..,..,64.338,114.805,86.472,90.447,165.177,54.102,78.19,59.093,46.283,56.221,40.378,50.36,51.452,54.747,45.106,103.022,37.919,109.536,97.645,515.016,581.09,1588.548,2543.659,166.454,60.443,..,..,118.894,166.552,126.269,93.55,63.666,55.323,51.695,57.736,61.423,68.165,49.681,74.548,55.554,26.814,58.341,58.814,58.853,57.124,55.74,67.649,83.411,55.007,97.834,75.717,64.629,108.091,..,39.948,76.601,..,34.25,148.851,148.851,46.695,,86.903,60.618,67.071,64.174,61.038,189.735,84.642,90.439,65.445,45.783,37.823,57.716,84.434,109.913,149.675,89.409,55.287,60.765,56.851,52.224,..,42.5,48.467,57.434,55.48,57.946,55.608,60.641,576.949,91.132,73.538,76.555,71.421,74.014,71.82,74.162,72.332,73.897,73.013,66.119,119.628,129.664,148.292,76.803,55.766,52.819,49.808,42.62,72.461,100.594,46.757
199805.0,1998-05-01 00:00:00,71.449,66.585,65.594,67.521,68.353,53.899,69.254,66.664,67.521,68.553,55.786,80.144,75.089,78.472,73.726,50.676,81.271,75.144,76.583,100.151,35.869,187.886,194.118,204.7,124.213,59.598,155.585,52.812,63.684,63.894,73.333,56.588,55.145,54.378,55.932,37.484,44.507,31.377,30.966,39.488,86.271,82.259,83.681,78.215,124.341,112.379,120.139,68.342,96.984,87.674,63.835,83.729,50.659,61.86,84.545,86.407,84.18,..,..,..,..,64.479,114.704,87.118,90.339,164.957,54.291,78.298,59.34,46.452,56.327,40.648,50.37,51.945,54.747,46.367,102.915,37.94,109.403,97.679,510.298,582.055,1567.966,2446.673,166.331,60.443,..,..,118.627,166.524,126.265,92.69,63.613,55.654,52.006,58.08,61.588,68.867,49.634,74.84,55.649,26.825,58.705,59.184,59.227,57.422,56.024,67.927,83.844,55.242,98.374,76.031,64.803,108.633,..,39.948,76.601,..,34.25,148.851,148.851,46.838,,87.435,61.307,67.259,66.118,64.357,192.129,85.363,91.36,65.478,45.736,37.569,57.959,84.547,109.852,149.241,89.867,55.498,60.92,57.043,52.475,..,42.691,48.622,57.732,55.591,58.293,55.9,60.803,571.053,91.103,73.972,76.882,71.681,74.318,72.205,74.468,72.722,74.358,73.407,66.252,120.195,130.063,149.613,76.898,56.197,53.453,50.511,42.652,72.851,100.953,46.815
199806.0,1998-06-01 00:00:00,71.343,66.331,65.345,68.322,68.101,54.654,69.401,66.723,68.29,64.974,56.371,79.686,74.792,78.658,73.2,50.578,80.81,74.563,76.916,98.243,35.919,187.371,193.413,203.939,123.68,59.797,155.819,52.755,63.756,64.004,72.899,57.004,55.167,54.378,55.932,37.261,44.062,31.345,29.976,39.561,85.793,81.757,83.461,76.911,122.454,110.6,117.844,68.501,97.146,87.543,63.988,83.857,50.829,62.441,85.338,86.405,85.174,..,..,..,..,64.393,114.346,87.344,90.215,164.257,54.239,78.438,59.057,46.7,56.435,40.76,50.711,51.988,54.747,46.917,102.76,37.948,109.219,97.579,504.302,576.525,1567.077,2335.481,165.71,60.443,..,..,118.294,166.281,126.031,91.541,63.629,55.565,52.2,57.828,61.541,68.619,49.655,74.761,56.034,26.832,58.831,59.3,59.347,57.491,56.438,68.128,84.319,55.51,98.962,75.922,64.942,108.259,..,39.948,76.601,..,34.25,148.851,148.851,46.834,,87.127,61.11,67.556,65.182,62.873,191.586,84.859,90.768,65.276,45.491,37.366,57.652,85.175,109.589,148.507,90.21,55.616,61.047,57.28,52.64,..,42.842,48.836,57.874,55.977,58.371,55.882,60.8,563.554,90.916,73.888,76.842,71.628,74.297,72.109,74.456,72.614,74.242,73.29,66.467,119.802,129.212,149.221,76.955,55.982,52.967,49.987,42.776,72.733,100.581,46.821
199807.0,1998-07-01 00:00:00,70.952,66.154,65.192,68.283,68.495,55.927,69.67,67.443,65.948,63.121,56.872,79.841,74.385,77.558,73.118,50.748,81.264,75.358,76.624,99.755,35.967,175.344,179.891,188.93,118.7,59.937,150.064,52.76,63.872,64.105,72.838,57.191,55.148,54.384,55.932,37.153,43.845,31.352,28.964,39.659,84.794,80.595,82.427,75.389,119.021,108.964,115.643,68.932,96.219,87.259,63.87,83.499,50.876,62.267,85.101,86.304,85.117,..,..,..,..,64.342,113.444,86.779,89.88,162.654,54.434,78.208,59.381,46.847,56.6,40.922,50.966,52.105,54.867,47.994,102.365,37.98,108.749,97.518,499.268,567.15,1563.946,2251.598,166.3,60.849,..,..,118.28,165.879,124.721,92.049,63.688,55.493,52.542,57.531,61.426,68.253,49.663,74.537,56.359,26.844,59.062,59.52,59.564,57.735,57.139,68.211,84.628,55.827,99.249,75.191,64.486,107.038,..,39.951,76.582,..,34.262,144.633,144.633,47.263,,86.262,61.065,67.678,64.633,61.57,179.101,83.931,89.577,65.252,45.555,37.282,57.925,85.102,108.805,147.967,90.139,55.758,61.161,57.386,52.75,..,42.985,48.987,58.076,56.333,58.534,55.909,61.078,556.798,90.847,73.437,76.249,71.276,73.885,71.681,74.014,72.172,73.772,72.881,66.747,117.593,127.711,143.451,76.99,55.976,52.822,49.746,42.775,72.318,99.127,46.915
199808.0,1998-08-01 00:00:00,71.238,66.904,66.01,68.388,68.14,56.261,69.633,66.971,66.343,69.07,56.898,79.949,74.477,77.636,73.217,50.78,81.3,75.331,76.951,99.288,35.997,178.716,183.743,193.223,119.925,59.997,151.455,52.829,64.014,64.302,73.094,57.35,55.148,54.384,55.932,37.141,43.845,31.352,28.416,39.685,85.198,80.848,82.316,76.673,121.244,109.304,116.03,69.063,97.18,87.4,64.144,83.863,51.091,62.232,85.052,85.573,85.458,..,..,..,..,64.363,113.096,86.699,89.928,161.884,54.58,78.458,59.366,47.082,57.402,40.976,50.966,52.19,54.867,48.388,101.35,38.054,107.539,97.516,492.265,565.429,1561.569,2062.346,167.094,60.849,..,..,118.477,165.528,125.067,91.395,64.129,55.615,52.803,57.576,61.585,68.841,49.713,74.609,56.516,26.857,59.299,59.741,59.778,58.044,57.94,68.515,85.043,56.076,99.752,75.976,65.101,108.212,..,39.951,76.582,..,34.262,144.633,144.633,47.228,,86.693,61.546,67.711,66.275,64.81,182.597,84.296,90.014,65.37,45.541,37.283,57.891,85.053,108.571,147.598,90.736,55.886,61.297,57.477,52.946,..,43.182,49.353,58.276,56.544,58.731,56.046,61.039,548.039,91.031,73.762,76.507,71.444,74.078,71.985,74.228,72.48,74.1,73.18,66.654,118.127,127.433,145.333,77.192,56.284,53.376,50.459,42.778,72.618,99.479,46.917
199809.0,1998-09-01 00:00:00,71.548,66.611,65.686,68.728,67.872,57.65,69.98,66.962,63.279,67.289,57.088,79.877,74.475,76.719,73.648,50.804,81.368,75.809,77.023,98.811,36.001,187.777,194.086,204.611,124.332,60.146,155.18,52.929,64.198,64.441,73.094,57.563,55.148,54.384,55.932,37.182,43.845,31.352,29.432,40.04,85.813,81.939,83.504,77.489,122.983,109.344,115.959,69.445,97.977,86.466,64.423,84.278,51.277,62.185,84.989,84.823,85.788,..,..,..,..,64.259,113.0,86.652,89.474,162.033,54.476,78.412,59.063,47.25,57.481,40.856,50.711,52.169,54.867,47.018,101.187,38.071,107.342,97.541,484.611,561.134,1530.995,1940.461,167.034,60.849,..,..,118.382,166.564,126.261,89.98,64.106,55.793,52.86,57.822,61.857,69.649,49.78,74.961,56.787,28.212,59.42,59.856,59.879,58.35,58.264,68.594,85.103,56.325,99.685,76.001,65.225,108.146,..,39.951,76.582,..,34.262,144.633,144.633,47.445,,87.085,61.373,67.917,65.362,63.38,191.991,84.823,90.695,65.37,45.446,37.299,57.638,84.991,108.485,147.089,90.702,56.114,61.468,57.599,53.161,..,43.199,49.5,58.44,56.818,58.866,56.228,61.286,538.471,91.144,74.129,77.069,71.823,74.525,72.329,74.701,72.817,74.452,73.455,66.747,119.406,127.641,149.48,77.16,56.137,52.999,50.065,44.123,72.946,100.295,48.478
199810.0,1998-10-01 00:00:00,71.534,66.695,65.759,68.574,67.531,58.727,69.851,66.96,62.671,68.35,57.182,80.111,74.682,77.088,73.78,50.872,81.488,75.954,76.949,99.29,36.046,186.336,192.151,202.549,122.867,60.328,155.703,53.061,64.356,64.608,73.291,57.708,55.148,54.384,55.932,37.31,43.839,31.45,30.36,41.334,85.289,81.048,82.707,76.333,120.702,109.738,116.392,69.653,96.585,86.448,64.702,84.633,51.506,62.415,85.303,85.637,85.817,..,..,..,..,64.08,112.402,86.373,89.902,160.459,54.445,78.637,58.895,47.326,57.619,40.693,50.784,52.034,54.867,44.335,101.263,38.081,107.429,97.709,478.821,553.099,1530.221,1864.81,166.324,60.438,..,..,118.336,164.891,125.982,90.531,64.24,56.102,52.917,58.274,62.485,69.37,50.693,75.353,56.939,28.231,59.579,60.017,60.052,58.337,58.429,68.838,85.411,56.59,100.007,75.637,65.171,107.372,..,39.816,77.225,..,33.761,153.936,153.935,47.841,,86.937,61.452,67.917,65.552,63.994,190.487,84.336,90.04,65.462,45.456,37.407,57.511,85.305,108.041,147.044,90.783,56.251,61.626,57.726,53.382,..,43.144,49.591,58.623,56.971,59.057,56.493,62.201,531.685,91.486,74.111,77.015,71.784,74.479,72.321,74.666,72.794,74.405,73.437,66.615,118.925,126.727,148.437,77.534,56.192,53.071,50.21,44.201,72.927,99.977,48.76
199811.0,1998-11-01 00:00:00,71.59,66.57,65.624,68.796,66.789,58.795,69.37,66.313,64.806,67.899,57.124,79.75,74.647,77.157,73.695,50.603,80.554,75.325,75.95,98.066,36.053,187.872,194.015,204.516,124.219,60.544,155.91,53.093,64.416,64.77,73.415,57.886,55.157,54.4,55.932,37.283,43.839,31.447,29.316,41.361,86.457,82.724,84.707,77.091,123.389,110.522,117.181,70.279,98.364,86.715,64.788,84.61,51.669,62.563,85.506,85.767,86.063,..,..,..,..,63.824,111.79,86.052,90.138,159.011,54.213,78.673,58.44,47.274,57.685,40.765,50.784,52.199,54.867,44.335,100.956,38.184,107.038,97.647,476.175,548.151,1507.648,1862.301,166.735,60.438,..,..,118.094,165.779,125.495,88.785,64.35,56.082,52.85,58.28,62.629,69.627,50.826,75.401,57.01,28.248,59.736,60.178,60.217,58.447,58.492,68.851,85.294,56.804,99.677,76.098,65.353,108.24,..,39.816,77.225,..,33.761,153.936,153.935,47.825,,86.985,61.269,67.803,65.411,64.335,192.07,85.378,91.364,65.529,45.261,37.406,57.037,85.507,107.549,146.785,90.731,56.319,61.719,57.828,53.619,..,43.164,49.566,58.735,57.041,59.179,56.521,62.182,528.378,91.457,74.205,77.211,71.829,74.562,72.409,74.78,72.884,74.466,73.494,66.3,119.398,127.196,149.588,77.459,56.004,52.891,50.131,44.255,72.987,100.208,48.772
199812.0,1998-12-01 00:00:00,71.808,67.103,66.287,68.99,67.065,59.273,68.852,66.47,65.61,72.188,56.728,79.72,73.911,76.112,73.102,51.29,80.199,74.267,75.535,98.754,37.111,186.77,193.136,203.33,125.513,60.631,154.002,53.112,64.527,64.79,73.09,58.101,55.157,54.4,55.932,37.234,43.839,31.447,27.298,41.404,88.473,86.877,89.419,79.653,125.22,110.291,116.779,70.631,98.154,86.793,64.99,84.91,51.803,62.363,85.232,85.137,85.991,..,..,..,..,63.343,110.562,85.265,89.944,156.635,53.835,78.755,57.604,47.393,57.686,40.793,50.784,52.295,54.867,44.034,100.973,38.159,107.067,97.643,472.948,546.999,1510.18,1794.833,165.763,60.438,..,..,118.712,165.918,124.747,91.255,64.399,55.937,52.887,58.033,62.507,69.371,50.703,75.428,57.141,28.274,59.886,60.33,60.377,58.502,58.581,69.021,85.666,57.024,100.13,76.124,65.272,108.379,..,39.816,77.225,..,33.761,153.936,153.935,47.807,,87.324,61.869,67.538,66.935,66.857,190.923,87.152,93.697,65.378,44.901,37.408,56.162,85.234,106.563,146.777,91.031,56.404,61.841,57.951,53.787,..,43.219,49.657,58.831,57.169,59.267,56.453,62.162,524.337,91.675,74.506,77.391,71.954,74.762,72.69,74.977,73.049,74.723,73.723,66.267,119.78,128.441,149.164,77.629,56.266,53.171,50.411,44.23,73.136,100.305,48.795
199901.0,1999-01-01 00:00:00,71.367,67.339,66.49,68.188,67.858,58.791,69.258,66.902,64.455,73.3,57.001,80.12,74.489,77.302,73.445,52.333,81.639,75.532,77.287,99.716,37.946,172.956,177.627,186.545,116.339,60.998,147.16,53.17,64.503,65.139,73.015,58.663,55.157,54.4,55.932,37.287,43.844,31.542,27.463,41.367,84.19,79.32,80.783,75.171,118.608,109.113,115.03,71.696,93.974,86.633,65.133,84.703,52.238,62.28,85.119,85.358,85.741,..,..,..,..,63.687,111.948,83.94,89.989,159.797,53.716,78.989,57.08,47.763,58.046,41.235,52.064,52.675,55.105,43.431,100.926,38.196,107.001,97.668,465.222,529.097,1505.291,1744.533,163.933,60.763,..,..,119.327,163.304,123.211,95.11,64.605,55.932,53.602,57.562,62.9,70.136,51.056,75.637,57.258,28.296,60.11,60.569,60.622,58.641,58.567,69.127,85.981,57.334,100.434,74.975,64.735,105.999,..,40.165,75.136,..,35.266,146.078,146.078,48.469,,86.299,62.408,67.593,67.395,67.05,176.572,83.192,88.639,65.344,44.721,37.457,55.671,85.12,107.78,146.682,90.819,56.592,61.907,58.039,54.328,..,43.698,50.024,58.998,57.265,59.453,56.518,62.518,514.349,92.19,74.035,76.569,71.49,74.262,72.253,74.43,72.471,74.183,73.263,66.473,116.684,125.393,141.721,77.998,56.549,53.207,50.311,44.226,72.616,98.141,48.942
199902.0,1999-02-01 00:00:00,71.489,67.405,66.48,68.175,67.357,60.562,69.055,64.933,65.716,72.975,57.182,80.334,75.323,77.223,74.627,52.397,81.812,75.804,77.139,100.483,37.962,174.338,179.556,188.772,116.243,61.131,146.377,53.135,64.471,64.993,72.471,58.735,55.157,54.4,55.932,37.276,43.822,31.55,27.196,41.414,85.18,80.663,82.206,76.282,120.72,108.891,114.727,71.807,96.016,87.352,65.395,85.154,52.358,62.614,85.574,85.49,86.331,..,..,..,..,63.643,111.9,83.98,90.035,159.648,53.599,78.964,56.839,47.797,58.056,41.398,52.255,52.753,55.105,45.451,100.75,38.165,106.805,97.417,459.427,519.202,1487.085,1698.098,163.761,60.819,..,..,118.665,162.534,123.089,93.021,64.672,55.902,53.605,57.51,63.017,70.415,51.151,75.698,57.294,28.297,60.26,60.73,60.788,58.735,58.527,69.306,86.201,57.481,100.69,75.401,65.087,106.625,..,40.165,75.136,..,35.266,146.078,146.078,48.552,,86.481,62.474,67.66,67.46,67.563,178.0,84.029,89.763,65.101,44.616,37.455,55.429,85.576,107.735,145.877,91.134,56.651,61.91,58.076,54.443,..,43.783,50.052,59.093,57.29,59.566,56.521,62.611,507.085,91.955,74.189,76.75,71.596,74.4,72.397,74.591,72.597,74.336,73.388,66.266,117.13,125.803,142.766,77.973,56.554,53.159,50.343,44.325,72.743,98.397,48.975
199903.0,1999-03-01 00:00:00,71.88,66.964,66.0,67.671,67.292,60.619,69.244,65.883,65.037,70.456,57.214,79.871,75.282,76.554,74.824,53.329,81.696,75.259,77.416,100.043,39.3,177.02,182.372,191.765,118.171,61.289,148.419,53.202,64.493,65.148,72.573,58.912,55.157,54.4,55.932,37.368,43.823,31.645,28.533,41.389,86.558,83.53,85.528,77.8,122.652,109.245,115.09,72.076,96.368,85.323,65.343,84.976,52.408,62.587,85.539,85.56,86.252,..,..,..,..,64.588,111.71,82.452,89.881,159.558,55.386,79.272,60.109,48.027,58.096,41.396,52.157,52.837,55.105,45.204,100.711,38.187,106.755,97.45,456.148,514.705,1484.843,1691.773,160.835,60.936,..,..,118.773,162.755,123.054,93.4,64.633,56.103,53.649,57.811,63.091,70.247,51.234,75.864,57.291,28.3,60.339,60.815,60.873,58.816,58.524,69.14,85.77,57.697,99.863,75.437,65.073,106.755,..,40.165,75.136,..,35.266,146.078,146.078,48.632,,87.167,62.534,67.555,66.601,66.076,180.771,85.28,91.337,65.146,45.997,37.503,58.608,85.54,107.623,145.683,90.622,56.723,61.958,58.167,54.533,..,43.866,50.237,59.188,57.286,59.687,56.721,62.702,502.882,92.048,74.424,77.042,72.059,74.71,72.621,74.914,72.934,74.79,73.796,66.165,117.895,127.057,143.926,77.862,57.098,53.8,51.104,44.319,73.067,99.508,49.009
199904.0,1999-04-01 00:00:00,72.168,66.643,65.739,68.307,67.514,60.715,69.049,65.772,65.812,67.511,56.681,80.602,74.359,75.611,73.908,53.69,81.53,74.096,77.349,100.969,39.871,176.165,181.292,190.527,117.969,61.621,148.465,53.835,65.622,65.182,71.876,59.337,57.454,56.33,58.606,37.285,43.777,31.305,31.47,41.55,85.231,81.418,82.746,77.675,120.045,108.415,113.951,72.523,95.211,84.656,65.699,85.59,52.568,62.696,85.687,85.904,86.323,..,..,..,..,65.682,111.846,82.637,89.903,159.815,57.185,79.34,63.259,48.42,58.718,41.738,52.437,53.112,55.67,47.328,100.388,38.222,106.371,97.955,452.282,506.559,1467.411,1703.62,158.555,61.202,..,..,118.728,161.936,123.695,92.232,65.078,57.22,53.988,59.425,63.331,69.884,51.7,75.823,57.426,28.325,60.64,61.126,61.142,59.712,58.673,69.71,86.254,58.357,100.21,75.555,65.188,106.898,..,40.98,75.572,..,36.493,146.078,146.078,49.431,,87.238,62.462,67.487,65.965,64.763,179.87,84.22,89.774,65.994,47.228,37.315,61.745,85.688,107.749,145.459,90.885,57.259,63.024,59.396,54.743,..,44.312,50.683,59.63,57.423,60.209,57.718,63.604,497.788,92.17,74.565,77.255,72.409,74.916,72.738,75.119,73.212,75.0,74.095,66.299,117.371,125.92,143.067,78.271,57.501,54.416,51.786,44.375,73.332,99.682,49.348
199905.0,1999-05-01 00:00:00,72.382,67.044,66.226,67.971,68.146,60.266,69.154,65.586,65.963,70.723,56.468,80.217,73.877,75.17,73.412,53.772,81.784,75.091,77.33,100.863,39.877,177.543,182.784,192.149,118.7,61.756,149.345,53.824,65.66,65.256,71.596,59.598,57.454,56.33,58.606,37.205,43.729,31.303,31.184,40.461,86.104,82.477,83.877,78.528,122.23,109.857,115.645,72.819,95.549,84.939,65.827,85.514,52.871,62.793,85.819,86.474,86.28,..,..,..,..,65.657,111.39,82.991,89.475,159.123,57.227,79.371,63.247,48.565,58.796,42.037,52.437,53.89,55.67,47.502,99.828,38.069,105.762,98.103,450.597,510.667,1466.309,1646.895,158.29,61.293,..,..,118.718,162.524,123.061,91.677,65.203,57.227,54.343,59.211,63.57,70.402,51.709,76.435,57.757,28.338,60.895,61.389,61.401,60.04,58.81,69.843,86.272,58.678,100.031,75.996,65.499,107.636,..,40.98,75.572,..,36.493,146.078,146.078,49.705,,87.515,62.749,67.251,67.155,66.394,181.294,84.952,90.735,65.869,47.176,37.242,61.72,85.82,107.366,145.463,90.929,57.41,63.116,59.531,55.035,..,44.504,50.812,59.852,57.724,60.411,57.779,63.913,495.594,92.308,74.816,77.488,72.569,75.105,72.967,75.292,73.437,75.26,74.318,66.356,117.772,126.3,143.993,78.25,57.667,54.786,52.108,44.415,73.558,99.931,49.467
